sku,upc,weight,height_cm,length_cm,width_cm,uom,image_url
SJBBJ111KITWZCM,752044979377,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITWZCS,752044979360,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITWZCXL,752044931634,0.0000,4.60,30.00,26.80,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITWZCXS,752044979353,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITYZCL,752044979452,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITYZCM,752044979445,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITYZCS,752044979438,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITYZCXL,752044979322,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITYZCXS,752044935915,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111S1AZCM,752044094940,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ111S1.jpg
SJBBJ111S1WZCM,752044094957,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ111S1.jpg
SJBBJ112KITAZC2X,752044155832,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITAZC3X,752044155849,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITAZCL,752044155818,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITAZCM,752044155801,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITAZCS,752044155795,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITAZCXL,752044155825,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITGZCL,752044158215,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITGZCM,752044158154,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITGZCS,752044158093,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITWZC2X,752044158031,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITWZCL,752044157911,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITWZCM,752044157850,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITWZCS,752044157249,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITWZCXL,752044157973,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITWZCXS,752044157232,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITYZCL,752044157058,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITYZCM,752044157041,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITYZCS,752044157034,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITYZCXL,752044157065,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112KITYZCXS,752044935953,0.0000,3.20,26.70,24.90,EA,http://champrosports.com/images/product/large/SJBBJ112KIT.jpg
SJBBJ112S1AZCM,752044087881,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ112S1.jpg
SJBBJ112S1WZCM,752044087898,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ112S1.jpg
SJBBJ24KITWZC2X,752044637802,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ24KIT.jpg
SJBBJ24KITWZCL,752044637789,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ24KIT.jpg
SJBBJ24KITWZCM,752044637772,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ24KIT.jpg
SJBBJ24KITWZCS,752044637765,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ24KIT.jpg
SJBBJ24KITWZCXL,752044637796,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ24KIT.jpg
SJBBJ24KITWZCXS,752044101549,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ24KIT.jpg
SJBBJ25KITAZC2X,752044637697,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITAZC3X,752044637703,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITAZCL,752044637673,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITAZCM,752044637666,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITAZCS,752044637659,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITAZCXL,752044637680,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITYZCL,752044637741,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITYZCM,752044637734,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITYZCS,752044637727,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITYZCXL,752044637758,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25KITYZCXS,752044637710,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25KIT.jpg
SJBBJ25S1AZCM,752044637635,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ25S1.jpg
SJBBJ26KITWZC2X,752044638021,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ26KIT.jpg
SJBBJ26KITWZCL,752044638007,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ26KIT.jpg
SJBBJ26KITWZCM,752044637994,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ26KIT.jpg
SJBBJ26KITWZCS,752044637987,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ26KIT.jpg
SJBBJ26KITWZCXL,752044638014,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ26KIT.jpg
SJBBJ26KITWZCXS,752044101556,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ26KIT.jpg
SJBBJ27KITAZC2X,752044637901,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITAZC3X,752044637918,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITAZCL,752044637864,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITAZCM,752044637857,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITAZCS,752044637840,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITAZCXL,752044637888,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITYZCL,752044637963,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITYZCM,752044637956,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITYZCS,752044637949,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITYZCXL,752044637970,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27KITYZCXS,752044637932,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27KIT.jpg
SJBBJ27S1AZCM,752044637826,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ27S1.jpg
SJBBJ29S1AZCM,752044638052,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ29S1.jpg
SJBBJ311KITAZC2X,752044087560,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITAZC3X,752044087577,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITAZCL,752044087546,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITAZCM,752044087539,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITAZCS,752044087492,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITAZCXL,752044087553,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITGZCL,752044371010,0.6150,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITGZCM,752044935717,1.3150,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITGZCS,752044843326,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITWZC2X,752044843357,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITWZCL,752044087867,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITWZCM,752044843289,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITWZCS,752044087843,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITWZCXL,752044087874,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITWZCXS,752044087836,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITYZCL,752044087621,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITYZCM,752044087614,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITYZCS,752044087584,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITYZCXL,752044087638,0.0000,22.70,23.70,23.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311KITYZCXS,752044845504,0.0000,2.30,20.40,29.40,EA,http://champrosports.com/images/product/large/SJBBJ311KIT.jpg
SJBBJ311S1AZCM,752044087430,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ311S1.jpg
SJBBJ311S1WZCM,752044087447,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ311S1.jpg
SJBBJ312KITAZC2X,752044088246,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITAZC3X,752044088253,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITAZC4X,752044937032,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITAZCL,752044088215,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITAZCM,752044088208,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITAZCS,752044088192,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITAZCXL,752044088222,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITGZCL,752044088444,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITGZCM,752044088437,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITGZCS,752044088420,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZC2X,752044088390,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZC3X,752044937124,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZCL,752044088376,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZCM,752044088369,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZCS,752044088352,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZCXL,752044088383,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITWZCXS,752044088345,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITYZCL,752044088321,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITYZCM,752044088291,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITYZCS,752044088284,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITYZCXL,752044088338,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312KITYZCXS,752044845498,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312KIT.jpg
SJBBJ312S1AZCM,752044087454,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312S1.jpg
SJBBJ312S1WZCM,752044087461,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ312S1.jpg
SJBBJ31S1AZCM,752044638069,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ31S1.jpg
SJBBJ611KITAFM2X,752044018946,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITAFM3X,752044018953,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITAFML,752044018922,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITAFMM,752044018915,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITAFMS,752044018908,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITAFMXL,752044018939,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITGFML,752044086815,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITGFMM,752044086792,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITGFMS,752044086785,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITWFM2X,752044086778,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITWFML,752044086754,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITWFMM,752044086747,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITWFMS,752044086730,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITWFMXL,752044086761,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITWFMXS,752044086457,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITYFML,752044041685,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITYFMM,752044018977,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITYFMS,752044018960,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611KITYFMXL,752044041692,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611KIT.jpg
SJBBJ611S1AFMM,,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611S1.jpg
SJBBJ611S1WFMM,,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ611S1.jpg
SJBBJ612KITAFM2X,752044086976,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITAFM3X,752044086983,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITAFM4X,752044933010,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITAFML,752044086846,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITAFMM,752044086839,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITAFMS,752044086822,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITAFMXL,752044086969,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITGFML,752044087188,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITGFMM,752044087171,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITGFMS,752044087164,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITWFM2X,752044087133,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITWFML,752044087119,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITWFMM,752044087102,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITWFMS,752044087089,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITWFMXL,752044087126,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITWFMXS,752044087072,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITYFML,752044087058,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITYFMM,752044087041,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITYFMS,752044087027,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612KITYFMXL,752044087065,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612KIT.jpg
SJBBJ612S1AFMM,752044018861,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ612S1.jpg
SJBBJ8AACPDM,752044887740,0.0000,5.00,28.50,15.20,EA,http://champrosports.com/images/product/large/SJBBJ8_1_.jpg
SJBBJ8GACPDM,752044994769,0.0000,5.00,28.50,15.20,EA,http://champrosports.com/images/product/large/SJBBJ8_1_.jpg
SJBBJ8WACPDM,752044994752,0.0000,5.00,28.50,15.20,EA,http://champrosports.com/images/product/large/SJBBJ8_1_.jpg
SJBBJ911KITASW2X,752044022110,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITASW3X,752044022127,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITASWL,752044371058,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITASWM,752044371096,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITASWS,752044371379,1.5150,7.00,41.00,29.80,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITASWXL,752044022103,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITGSWL,752044022325,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITGSWM,752044371591,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITGSWS,752044372031,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITWSW2X,752044372468,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
SJBBJ911KITWSWL,752044372543,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBBJ911KIT.jpg
