Internal ID,Name,Display Name,SubType,Description,Purchase Description,Vendor Name,Store Display Name,Store Description,Primary Units Type,Primary Stock Unit,Primary Purchase Unit,Primary Sale Unit,Display in Web Site,Purchase Price,Preferred Vendor,Base Price,10% Off,Alternate Price 2,Team,Income Account,Asset Account,Expense/COGS Account,Costing Method,On Special,Tax Schedule,On Hand,Available,On Order,Committed,Back Ordered,Reorder Point,Preferred Stock Level,Reorder Multiple,Drop Ship Item,Special Order Item,Copy SO Descr.,Weight,Weight Units,Class,Department,Date Created,Last Modified,Engineering Status,Sales Order Customer
59174,LST241-Ig-Large,Sport-Tek Women's Sport-Wick Fleece Full-Zip Jacket,,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,LST241,,,Each,Each,Each,Each,No,21.22,Sanmar Corp,40.00,36,,36,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear,Apparel,7/10/2025 9:34 pm,4/29/2026 2:11 pm,,
59181,LST241-Navy-Large,Sport-Tek Women's Sport-Wick Fleece Full-Zip Jacket,,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,LST241,,,Each,Each,Each,Each,No,21.22,Sanmar Corp,40.00,36,,36,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear,Apparel,7/10/2025 9:34 pm,4/29/2026 2:11 pm,,
59180,LST241-Navy-Medium,Sport-Tek Women's Sport-Wick Fleece Full-Zip Jacket,,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,LST241,,,Each,Each,Each,Each,No,21.22,Sanmar Corp,40.00,36,,36,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear,Apparel,7/10/2025 9:34 pm,4/29/2026 2:11 pm,,
59179,LST241-Navy-Small,Sport-Tek Women's Sport-Wick Fleece Full-Zip Jacket,,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,LST241,,,Each,Each,Each,Each,No,21.22,Sanmar Corp,40.00,36,,36,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear,Apparel,7/10/2025 9:34 pm,4/29/2026 2:11 pm,,
59202,LST241-White-Medium,Sport-Tek Women's Sport-Wick Fleece Full-Zip Jacket,,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,Sport-Tek® Women's Sport-Wick® Fleece Full-Zip Jacket,LST241,,,Each,Each,Each,Each,No,21.22,Sanmar Corp,40.00,36,,36,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear,Apparel,7/10/2025 9:34 pm,4/29/2026 2:17 pm,,
218636,LST253,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218637,LST253-Black-2X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218639,LST253-Black-3X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218641,LST253-Black-4X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218643,LST253-Black-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218645,LST253-Black-Medium,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,7/10/2026 2:13 pm,New,
218647,LST253-Black-Small,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218649,LST253-Black-X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218651,LST253-Black-X-Small,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218638,LST253-True Royal-2X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218640,LST253-True Royal-3X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218642,LST253-True Royal-4X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218644,LST253-True Royal-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218646,LST253-True Royal-Medium,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,7/10/2026 2:13 pm,New,
218648,LST253-True Royal-Small,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218650,LST253-True Royal-X-Large,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
218652,LST253-True Royal-X-Small,Women's 1/4-Zip Sweatshirt,,Sport-Tek Women's 1/4-Zip Sweatshirt,Sport-Tek Women's 1/4-Zip Sweatshirt,LST253,,,Each,Each,Each,Each,No,18.63,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops,Apparel,6/30/2026 4:10 pm,6/30/2026 4:10 pm,New,
59330,LST274,Women's Lightweight French Terry Bomber,,Sport-Tek Women's Lightweight French Terry Bomber,Sport-Tek Women's Lightweight French Terry Bomber,LST274,,,Each,Each,Each,Each,No,19.38,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/10/2025 9:34 pm,3/17/2026 11:07 am,,
59334,LST274-Black-Large,Women's Lightweight French Terry Bomber,,Sport-Tek Women's Lightweight French Terry Bomber,Sport-Tek Women's Lightweight French Terry Bomber,LST274,,,Each,Each,Each,Each,No,19.38,Sanmar Corp,33.00,29.7,,29.7,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/10/2025 9:34 pm,4/22/2026 2:13 pm,,
62271,LST274-Ec-Large,Women's Lightweight French Terry Bomber,,Sport-Tek Women's Lightweight French Terry Bomber,Sport-Tek Women's Lightweight French Terry Bomber,LST274,,,Each,Each,Each,Each,No,19.38,Sanmar Corp,33.00,29.7,,29.7,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/11/2025 4:56 pm,4/22/2026 2:14 pm,,
59338,LST274-Hbk-Medium,Women's Lightweight French Terry Bomber,,Sport-Tek Women's Lightweight French Terry Bomber,Sport-Tek Women's Lightweight French Terry Bomber,LST274,,,Each,Each,Each,Each,No,19.38,Sanmar Corp,33.00,29.7,,29.7,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/10/2025 9:35 pm,4/22/2026 2:13 pm,,
59343,LST280,Women's Triumph Cowl Neck Pullover,,Sport-Tek Women's Triumph Cowl Neck Pullover,Sport-Tek Women's Triumph Cowl Neck Pullover,LST280,,,Each,Each,Each,Each,No,30.00,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/10/2025 9:35 pm,4/1/2026 2:58 pm,,
62036,LST280-Bkht-Medium,Women's Triumph Cowl Neck Pullover,,Sport-Tek Women's Triumph Cowl Neck Pullover,Sport-Tek Women's Triumph Cowl Neck Pullover,LST280,,,Each,Each,Each,Each,No,30.00,Sanmar Corp,42.00,37.8,,37.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/11/2025 4:55 pm,4/22/2026 2:08 pm,,
59348,LST280-Black-X-Large,Women's Triumph Cowl Neck Pullover,,Sport-Tek Women's Triumph Cowl Neck Pullover,Sport-Tek Women's Triumph Cowl Neck Pullover,LST280,,,Each,Each,Each,Each,No,30.00,Sanmar Corp,42.00,37.8,,37.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Apparel,7/10/2025 9:35 pm,4/22/2026 2:13 pm,,
59539,LST350,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2025 9:36 pm,4/14/2026 2:12 pm,,
219748,LST350-Cardinal-2X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2026 9:15 am,7/10/2026 9:16 am,,
219759,LST350-Cardinal-3X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2026 9:16 am,7/10/2026 9:16 am,,
62066,LST350-Cardinal-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/11/2025 4:55 pm,7/8/2026 9:36 am,,
62065,LST350-Cardinal-Medium,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/11/2025 4:55 pm,7/8/2026 9:36 am,,
62064,LST350-Cardinal-Small,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/11/2025 4:55 pm,7/8/2026 9:36 am,,
62067,LST350-Cardinal-X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/11/2025 4:55 pm,7/8/2026 9:36 am,,
218099,LST350-Cardinal-X-Small,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,6/29/2026 12:34 pm,6/29/2026 12:34 pm,,
219749,LST350-Carolina Blue-2X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2026 9:16 am,7/10/2026 9:16 am,,
219760,LST350-Carolina Blue-3X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,6.70,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,1,,,1,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2026 9:16 am,7/16/2026 2:06 pm,,
218085,LST350-Carolina Blue-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,1,,,1,,0,,,No,No,No,,,Tops : Tees,Apparel,6/29/2026 12:34 pm,7/16/2026 2:07 pm,,
218088,LST350-Carolina Blue-Medium,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,1,,,1,,0,,,No,No,No,,,Tops : Tees,Apparel,6/29/2026 12:34 pm,7/16/2026 2:07 pm,,
59549,LST350-Carolina Blue-Small,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,12.00,10.8,,10.8,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2025 9:36 pm,7/8/2026 9:37 am,,
218092,LST350-Carolina Blue-X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,6/29/2026 12:34 pm,7/8/2026 9:38 am,,
218100,LST350-Carolina Blue-X-Small,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,6/29/2026 12:34 pm,7/8/2026 9:38 am,,
219750,LST350-Forrest Green-2X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2026 9:16 am,7/10/2026 9:16 am,,
219761,LST350-Forrest Green-3X-Large,Women's PosiCharge Competitor Tee,,Sport-Tek Women's PosiCharge Competitor Tee,Sport-Tek Women's PosiCharge Competitor Tee,LST350,,,Each,Each,Each,Each,No,3.88,Sanmar Corp,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Tees,Apparel,7/10/2026 9:16 am,7/10/2026 9:16 am,,
